sample_id,E_01_MULT,E_01_F3_MULT,BC_MULT,CD_MULT,C_01_Ti_MULT,C_08_Ile_MULT,C_09_MULT,C_02_MULT,C_20_MULT,C_26_MULT,C_27_MULT,C_28_MULT,C_29_MULT,DE_0_MULT,G_01_MULT,PERMZ_L1,PERMZ_L2,PERMZ_L3,PERMZ_L5,PERMZ_L6,PERMZ_L7,PERMZ_L8,PERMZ_L9,PERMZ_L10,PERMZ_L11,PERMZ_L12,PERMZ_L13,PERMZ_L14,PERMZ_L15,PERMZ_L16,PERMZ_L17,PERMZ_L18,PERMZ_L19,PERMZ_L20,PERMZ_L21,PERMZ_L22,MULTZ_L1,MULTZ_L15,MULTZ_L18,MULTZ_L20
366,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.32745324696811823,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.04769578559456113,0.027396602817244823,0.25144322674602715,0.09715958384529803,0.04429153764970792,0.19952623149688797,0.6125691426548966,0.08816215486013033,2.169534782819158,0.26003877158789795,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
367,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.12432551568409853,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.023926950485683704,0.08546467814390483,0.0472949729114765,0.049855598799575594,0.008326965035396464,0.19952623149688797,0.11033463525984996,1.0060431257459623,0.6943152460917514,0.12613549202891275,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
368,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.07674473154808273,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02664032125275391,0.38236167821082384,0.08755826553075814,0.015855898474947255,0.4961600339354632,0.19952623149688797,0.6061888556929793,0.4266304193505991,0.15970407071744608,1.7509031081324438,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
369,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.013547038240080918,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5198773404018437,1.1436151334026095,0.08702238253935789,0.012583761052441196,0.08134027916677394,0.19952623149688797,0.7291256120880096,0.29773495401764977,5.883000792271133,0.1030367609880859,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
370,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.05552219395755965,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.8754752230262027,0.022134168905987846,0.05317454445208543,0.1079741085916935,0.4049371281647191,0.19952623149688797,0.02391524821925331,0.2865911510330266,0.06592099423819375,1.075862278072647,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
371,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.9650050999219941,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.10192043465013399,0.8751835992585981,0.020894453241665438,0.06498195794148494,0.33780846997217734,0.19952623149688797,0.014225873317425093,0.15739196436804684,0.9140427555290175,1.601737277929838,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
372,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.010506228738584995,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.018078463717053597,0.9483580216376123,0.0825269608575784,0.17823964856772548,0.028106229082670433,0.19952623149688797,0.018036507868823944,0.36836177888486216,0.2238413111909804,0.2634638858111616,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
373,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.655020490689607,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02493542759734971,0.5523764288578205,0.019485246154764234,0.06872283312157165,0.06731318639641123,0.19952623149688797,0.9182901589829534,4.7171901960693425,4.79040674685343,0.5097190148798636,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
374,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.563839146665998,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.06962443964038927,0.04733680225599706,0.012605904596627285,0.01788522553368489,0.42966692337699913,0.19952623149688797,0.1815512802512966,3.580609619221437,0.1510929353324777,2.9897815124710396,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
375,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.02829179914745977,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1595476722234015,0.548705970231635,0.03421346418580699,0.020839505674140557,0.2770924777541373,0.19952623149688797,0.04774780156756574,0.14223115979588555,3.926032364863819,0.48099613831879046,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
376,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.06368648711775926,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.08981560539769157,0.30024612695212705,1.0366841033508325,0.05843217517825362,0.38445001388341493,0.19952623149688797,0.25700986195339304,0.17660591228311795,0.6175787187799346,5.342768324024692,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
377,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.2168904908624561,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.2338664458982897,0.41701595173951594,0.06626394149326184,0.6422246400002194,0.49892444842262906,0.19952623149688797,0.8188081690223642,1.7407192669792642,1.9776751563024424,4.2543214320499185,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
378,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1752508370598998,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.014675874292018594,0.044586914711187746,0.037348062757063934,0.6846813061078958,0.10673050568415704,0.19952623149688797,0.38384783549860135,1.352369116621904,0.31092492401207233,4.304282380137425,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
379,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.26249060629642745,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.16380942065216228,0.3723111452342056,0.25580370815346914,0.0377473578328454,0.04030766493356682,0.19952623149688797,1.0125217304166576,0.08460302922021512,1.4148191108985293,3.355449306965046,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
380,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.9035198061184052,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02033561286240786,0.3671193931820691,0.0784784557627549,0.15612830985233483,0.050046096565641164,0.19952623149688797,0.05264239042060246,0.09105151420048685,1.6261982175137137,1.5556769685061966,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
381,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.013357616651064165,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1098305573142446,0.7188465986374476,0.015337116367808523,0.022640222797071483,0.30091162464856513,0.19952623149688797,0.37178232991598625,1.281603308115234,4.565094526372101,1.3374466288615543,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
382,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5873891660540692,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5811089614264742,0.11415700101123769,0.03646251500102225,0.11876504341603818,0.1949036930505503,0.19952623149688797,0.06470190025196401,2.4203360153101943,2.320005377933587,0.6384226168679867,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
383,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.011860318456916746,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1773453845576483,0.4157842956681426,0.03092751532002925,0.1418535576629215,0.17792647991959515,0.19952623149688797,0.052150398463288894,0.18455221879550274,0.9851816476650489,0.07028113443143442,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
384,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.16953905606506273,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02698080664882796,0.055318039061175155,0.06689435765044527,0.02613233414201661,0.014520000233538041,0.19952623149688797,0.9662082102528134,2.2991509429492436,4.379546065370412,1.076870779377322,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
385,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.16080662297196702,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03351004596540954,0.01569185296508918,0.12204866338435746,0.17468268333079903,0.01991225474956436,0.19952623149688797,0.12496339987707952,1.7965369650003138,0.41965191403950497,0.22572753643091129,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
386,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04000554013585151,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.0940848180753557,0.09685718227551166,0.022977160613533658,0.7294078781319887,0.6175946186211392,0.19952623149688797,0.8825610897478934,0.10342491191607808,0.12019519928743927,0.20521211137644677,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
387,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.02220841104260702,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.3047334161796457,0.33909833354393604,0.01525997825011943,0.738224211859299,0.07216901154850547,0.19952623149688797,0.5754297099807797,0.4241509884858527,0.4479043111351881,1.584907205777055,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
388,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.036068666782907856,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.07383874046653982,0.026241031966868278,0.03259481007639408,0.7666593450482675,0.11164588546791852,0.19952623149688797,0.013429270792799786,2.979514456725275,2.071770300486705,0.08873648709446688,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
389,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.09277483010418773,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.020675975870438408,0.5238787032484366,0.8668352471730123,0.2456969321496339,0.29479470348141834,0.19952623149688797,0.06527633230854463,0.15202231026107568,2.6874892694324073,0.14733350589394592,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
390,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.05241150126385056,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03888767111206476,0.01572970071576292,0.4711731197281683,0.2293374963924428,0.3641883280113882,0.19952623149688797,0.5871490717318066,0.11854373864094471,0.3603784679244718,4.555148383783428,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
391,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3547764438431919,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.07134411506091741,0.044287176270876576,0.4534592575082125,0.7478605074288182,0.06898908018161869,0.19952623149688797,0.10137367552677397,0.140105280600824,0.3327375999041968,0.1522005946678491,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
392,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1455890294347684,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1484036540561432,0.2756514309475392,0.4232685462134993,0.6035113034375131,0.11851130217977895,0.19952623149688797,0.07759853811477443,0.23785277701170315,4.836516032520407,2.2655340126743893,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
393,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.012997932799996859,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.056235325270083764,0.022471244604247397,0.32655725354525583,0.5934765913006549,0.007029845840385852,0.19952623149688797,0.7089722672304506,1.2701525965516214,0.4033253900377284,0.13996248264100158,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
394,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1785286146297072,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.2808646074313016,0.023923167977284478,0.017030855314436707,0.06076247763325717,0.24014476420736125,0.19952623149688797,0.02649481902381533,5.617806767883038,0.9446205062785025,0.14430744655559374,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
395,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.7019372816280339,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.2347413432974543,0.407770807100694,0.02129229737918573,0.1585668267273052,0.3059332212287255,0.19952623149688797,0.18881812829060118,4.582899488273507,6.2540866556311405,1.9042512273984977,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
396,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.9522212148068948,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.043079597633706855,0.01627146405385094,0.6937784516024784,0.3071618881326672,0.054908371641123686,0.19952623149688797,0.021577848013741872,0.10836888539372123,0.7933797063427763,0.5231431424311616,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
397,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.022918416118785534,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.058348011968828946,0.059346175685962,0.06759466988210236,0.7576042642435095,0.017668137300020308,0.19952623149688797,0.10562844917414345,2.6255003510927057,3.2465348551558995,6.190055640633486,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
398,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.8010334292803285,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.09120911279201925,0.30762026344191873,0.01323350884263383,0.9080985627051932,0.3433307170322351,0.19952623149688797,0.025299939094238943,0.0944198045920008,3.0636272621518255,0.16237220423458437,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
399,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.02443889206277444,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.030383748331282174,0.03692143610577565,0.23750747275405648,0.9336567304620991,0.1853290475059674,0.19952623149688797,0.06786081412424866,0.1781171371851549,0.13877385555205618,0.6653484393016165,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
400,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.034445746420750274,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.09713006637192642,0.030029707808011355,0.18560622105006938,0.3693092062124475,0.07299001335801691,0.19952623149688797,0.3062095967285257,0.17180511571608223,4.271412729756914,0.9679355171743782,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
401,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6901521667981257,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.2441456826644909,0.04141092384872004,0.9644526861369893,0.7983418811297028,0.0399767003266343,0.19952623149688797,0.03012989127475002,1.6286508376848303,0.4912590127177147,6.276816140457791,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
402,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.15527917372411115,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.12080359982176742,0.07250688618430592,0.35541887353460344,0.02154509006724524,0.08634007684126785,0.19952623149688797,0.3114527361925539,1.6919616703458904,1.1356028101638111,2.470666538550299,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
403,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.011747798569581372,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.8520883543671206,0.021120966079006476,0.05121987331401096,0.4174578815596353,0.38232183181108925,0.19952623149688797,0.1917550006113787,0.0651351536603459,3.45604795292177,0.2330794157211848,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
404,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.7281660753043472,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.09089355783893041,0.687274011517517,0.02205255288693009,0.10255095069756322,0.02798728736466382,0.19952623149688797,0.02851241749400878,1.5146120201635729,0.24716444545013427,0.11430829855022674,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
405,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.052505111831589575,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03823134161413215,0.07392642210926616,0.12072892537013065,0.0325226794751883,0.08883853152816913,0.19952623149688797,0.20268791223423907,1.5783583376883776,2.762637167034436,0.3504993542178672,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
406,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.016148519805422312,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.015429776711093345,0.10075716994730585,0.030154615633258414,0.32600115647214817,0.511497401596391,0.19952623149688797,0.15519393297665687,0.2299616691065788,0.19461905865144125,0.8385421381315322,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
407,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.2873614911839335,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.06016931053389938,0.8515246534398974,0.4511504196021219,0.057770225553185714,0.628598886575479,0.19952623149688797,0.024969115822775848,1.8676725001897536,1.947204322017467,0.18360466586597698,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
408,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5734850696960488,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.01704931819053765,0.19737287326480393,0.012974269506654838,0.9761845017426657,0.08959981353508693,0.19952623149688797,0.07903926555567707,0.48614003943249645,0.29302399857240097,1.3862432108274902,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
409,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04781852713288951,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03445505790828086,0.7733555898463254,0.10880686958846665,0.18093092988283208,0.013022883961014024,0.19952623149688797,0.0850424355458143,0.1211306865736177,0.5609714361901548,4.16028337189137,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
410,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.024144590244981,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.34067376789164006,0.10812488974693744,0.17448620965508282,0.3991062281865074,0.2030570471296835,0.19952623149688797,0.046254287543814,0.12438747473585816,1.4366962693702292,1.2599994027359074,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
411,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04474180602730579,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.2161364738859047,0.33270995844808027,0.5163173973460122,0.056563889629558314,0.029035445744293027,0.19952623149688797,1.1006315926192622,0.24774148559853662,4.024287848760476,0.2863706930110874,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
412,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.06732801655420353,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.013452601306404974,0.016763532042505337,0.10482185570206132,0.14793907757347832,0.1525421058619876,0.19952623149688797,0.013363644612617773,0.9256760166965794,0.2997831044086332,0.06309776539032266,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
